"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.022409569E1,-5.617096424E0,1.300081444E1,-7.989750385E0,1.626065987E1
3.022609479E1,-5.617096424E0,1.300081444E1,-7.989750385E0,1.626065987E1
3.022809386E1,-5.617096424E0,1.300081444E1,-7.989750385E0,1.626065987E1
3.023009426E1,-5.514145851E0,1.318756199E1,-8.028057098E0,1.639412384E1
3.023209426E1,-5.332186222E0,1.362809563E1,-8.104672432E0,1.672850608E1
3.023409426E1,-5.284302235E0,1.386272717E1,-8.142979622E0,1.692356853E1
3.023609429E1,-5.152621269E0,1.435353851E1,-8.008903503E0,1.722544946E1
3.023809432E1,-4.723760128E0,1.498351288E1,-7.886799812E0,1.757899824E1
3.024009435E1,-4.618414879E0,1.527321148E1,-7.664138794E0,1.770140583E1
3.024209439E1,-4.556165695E0,1.578557014E1,-7.087136269E0,1.789330520E1
3.024409442E1,-4.132391930E0,1.638172722E1,-7.027281284E0,1.829809640E1
3.024609532E1,-3.916913986E0,1.667621422E1,-7.166144848E0,1.856857474E1
3.024809619E1,-3.610456228E0,1.726997566E1,-7.458237648E0,1.915496704E1
3.025009619E1,-3.323152065E0,1.789246750E1,-7.901165009E0,1.983966082E1
3.025209615E1,-3.203441858E0,1.820371437E1,-8.111854553E0,2.018512920E1
3.025409612E1,-3.031059265E0,1.882381248E1,-8.377611160E0,2.082564778E1
3.025609608E1,-2.918531895E0,1.946785164E1,-8.380004883E0,2.139484886E1
3.025809605E1,-2.868253708E0,1.977431107E1,-8.396764755E0,2.167385328E1
3.026009602E1,-2.844311714E0,2.035131264E1,-8.430283546E0,2.221116197E1
3.026209598E1,-2.841917515E0,2.090197945E1,-8.485349655E0,2.273698306E1
3.026409598E1,-2.621650934E0,2.205598450E1,-8.655338287E0,2.383808689E1
3.026609515E1,-2.533065319E0,2.226428032E1,-8.734347343E0,2.405001916E1
3.026809431E1,-2.533065319E0,2.226428032E1,-8.734347343E0,2.405001916E1
3.027009435E1,-2.418143749E0,2.248694038E1,-8.772654533E0,2.425838772E1
3.027209438E1,-2.260126352E0,2.269762993E1,-8.760683060E0,2.443440491E1
3.027409441E1,-1.826775908E0,2.312858772E1,-8.415918350E0,2.467987767E1
3.027609485E1,-1.223437071E0,2.346377563E1,-7.795820236E0,2.475520912E1
3.027809488E1,-8.882488012E-1,2.363136864E1,-7.506121635E0,2.481073219E1
3.028009491E1,-2.346317619E-1,2.391149139E1,-7.046434879E0,2.492923419E1
3.028209491E1,4.477157295E-1,2.414372826E1,-6.744765282E0,2.507213438E1
3.028409491E1,1.096544385E0,2.425625610E1,-6.392817974E0,2.510849441E1
3.028609578E1,1.395819545E0,2.429935074E1,-6.117484570E0,2.509642158E1
3.028809668E1,2.027888775E0,2.428738022E1,-5.550058842E0,2.499584613E1
3.029009624E1,2.379836559E0,2.425146675E1,-5.303455830E0,2.493840222E1
3.029209624E1,3.105279684E0,2.404796028E1,-4.932354927E0,2.474419691E1
3.029409624E1,3.892971992E0,2.373910904E1,-4.611232281E0,2.449416241E1
3.029609621E1,4.690241337E0,2.353799629E1,-4.355052948E0,2.439266528E1
3.029809618E1,5.102343082E0,2.304000092E1,-4.276044369E0,2.398249575E1
3.030009614E1,5.928342819E0,2.249172974E1,-4.170699596E0,2.363086732E1
3.030209611E1,6.696881294E0,2.194824600E1,-4.067748547E0,2.330494153E1
3.030409607E1,8.210017204E0,2.075353813E1,-3.792415380E0,2.263837763E1
3.030609517E1,8.210017204E0,2.075353813E1,-3.792415380E0,2.263837763E1
3.030809427E1,8.210017204E0,2.075353813E1,-3.792415380E0,2.263837763E1
3.031009424E1,8.358457565E0,2.049736023E1,-3.904942989E0,2.247785953E1
3.031209424E1,8.667309761E0,2.012146950E1,-4.448426723E0,2.235585591E1
3.031409427E1,9.047987938E0,1.977431107E1,-5.313032627E0,2.238566013E1
3.031609431E1,9.244312286E0,1.957080269E1,-5.626673222E0,2.236365532E1
3.031809434E1,9.675268173E0,1.913745308E1,-5.880458832E0,2.223584315E1
3.032009397E1,1.027860737E1,1.871367836E1,-6.045658588E0,2.219012201E1
3.032209400E1,1.056351757E1,1.847425842E1,-6.024110794E0,2.211732440E1
3.032409404E1,1.102799225E1,1.798105240E1,-5.710470200E0,2.185278766E1
3.032609490E1,1.134881496E1,1.749263573E1,-5.418377876E0,2.154406472E1
3.032809577E1,1.132966137E1,1.724363899E1,-5.260360241E0,2.129262084E1
3.033009574E1,1.119079781E1,1.670254898E1,-5.315426826E0,2.079574140E1
3.033209570E1,1.061618996E1,1.615188408E1,-5.641038418E0,2.013475013E1
3.033409567E1,9.579500198E0,1.566346645E1,-6.225223541E0,1.938722295E1
3.033609563E1,8.945036888E0,1.542644024E1,-6.639420509E0,1.902815409E1
3.033809560E1,7.563582420E0,1.512716484E1,-7.743147373E0,1.860094692E1
3.034009557E1,6.261136532E0,1.508167553E1,-8.945036888E0,1.861914210E1
3.034209557E1,5.631461620E0,1.514153004E1,-9.443030357E0,1.871229847E1
3.034409560E1,3.167528868E0,1.720293808E1,-1.306545830E1,2.183301441E1
3.034609476E1,3.167528868E0,1.720293808E1,-1.306545830E1,2.183301441E1
3.034809393E1,2.949656487E0,1.777515221E1,-1.323305225E1,2.235554028E1
3.035009396E1,2.949656487E0,1.777515221E1,-1.323305225E1,2.235554028E1
3.035209400E1,2.700659513E0,1.942715073E1,-1.295771885E1,2.350766311E1
3.035409403E1,2.391807556E0,2.098098755E1,-1.183483791E1,2.420714709E1
3.035609406E1,2.157175779E0,2.167051888E1,-1.097292614E1,2.438585458E1
3.035809410E1,2.003946781E0,2.294662857E1,-9.732728958E0,2.500579090E1
3.036009410E1,2.003946781E0,2.349489975E1,-8.705616951E0,2.513590825E1
3.036209410E1,2.087743998E0,2.434484100E1,-8.408735275E0,2.584060346E1
3.036409410E1,2.583343744E0,2.502509308E1,-8.250718117E0,2.647646687E1
3.036609496E1,3.359065056E0,2.548478127E1,-8.717587471E0,2.714320772E1
3.036809583E1,3.646369219E0,2.552308846E1,-8.894758224E0,2.727344453E1
3.037009583E1,4.513070107E0,2.535549355E1,-9.500492096E0,2.745046821E1
3.037209583E1,5.466261864E0,2.488623047E1,-1.013974380E1,2.742296283E1
3.037409579E1,5.947496414E0,2.455104256E1,-1.041507626E1,2.732398612E1
3.037609576E1,6.991368294E0,2.395458603E1,-1.111178970E1,2.731617273E1
3.037809573E1,8.078335762E0,2.355475426E1,-1.157387066E1,2.745979677E1
3.038009609E1,8.691251755E0,2.349011230E1,-1.153077507E1,2.757321176E1
3.038209606E1,9.763854027E0,2.339673805E1,-1.003200436E1,2.726501987E1
3.038409602E1,8.341697693E0,2.229540443E1,-3.670311213E0,2.408609897E1
3.038609512E1,8.341697693E0,2.207992744E1,-2.983175278E0,2.379089009E1
3.038809422E1,8.341697693E0,2.207992744E1,-2.983175278E0,2.379089009E1
3.039009422E1,7.597101212E0,2.190993881E1,-2.518700123E0,2.332606302E1
3.039209426E1,5.961861610E0,2.179741096E1,-2.348711967E0,2.271975718E1
3.039409429E1,5.121496677E0,2.181895828E1,-2.576161146E0,2.255954953E1
3.039609432E1,3.409343243E0,2.187641907E1,-3.157952070E0,2.236457006E1
3.039809436E1,1.618480325E0,2.187402534E1,-3.734954596E0,2.224954717E1
3.040009439E1,7.805097699E-1,2.198415947E1,-4.077325344E0,2.237268524E1
3.040209442E1,-8.619126081E-1,2.245581627E1,-5.169380665E0,2.305925138E1
3.040409442E1,-2.310404539E0,2.337758446E1,-6.699275494E0,2.442805183E1
3.040609529E1,-2.978386879E0,2.399049950E1,-7.510910034E0,2.531459310E1
3.040809612E1,-4.086902142E0,2.562125015E1,-8.887576103E0,2.742517525E1
3.041009652E1,-5.131073475E0,2.723973083E1,-9.517251015E0,2.930714790E1
3.041209649E1,-5.485415459E0,2.814473915E1,-9.433453560E0,3.018619172E1
3.041409645E1,-6.455067158E0,2.971772957E1,-8.648156166E0,3.161648222E1
3.041609642E1,-7.012916088E0,3.082385063E1,-7.285854816E0,3.244032121E1
3.041809639E1,-7.094318867E0,3.124522972E1,-6.572382927E0,3.270764372E1
3.042009638E1,-7.312191486E0,3.169773483E1,-4.910807133E0,3.289879275E1
3.042209642E1,-7.206846237E0,3.179110718E1,-2.669534922E0,3.270687305E1
3.042409645E1,-5.868487835E0,3.039289474E1,3.177105665E0,3.111689575E1
3.042609562E1,-5.868487835E0,3.039289474E1,3.177105665E0,3.111689575E1
3.042809478E1,-5.473444462E0,2.996912003E1,4.012681961E0,3.072797367E1
3.043009482E1,-5.056853294E0,2.955253029E1,4.690241337E0,3.034669958E1
3.043209485E1,-4.675876141E0,2.916466904E1,5.193322659E0,2.999020403E1
3.043409488E1,-4.046200752E0,2.848471451E1,5.662586212E0,2.932261216E1
3.043609492E1,-3.550601006E0,2.801066399E1,5.600337029E0,2.878485434E1
3.043809492E1,-3.373430252E0,2.780715561E1,5.499780655E0,2.854584947E1
3.044009492E1,-3.131615877E0,2.753900528E1,5.238812447E0,2.820725059E1
3.044209492E1,-2.918531895E0,2.738098907E1,4.920383930E0,2.797224641E1
3.044409538E1,-2.813186884E0,2.729240227E1,4.817133904E0,2.785666924E1
3.044609625E1,-2.784456491E0,2.712480927E1,4.876988888E0,2.770006311E1
3.044809711E1,-2.688688517E0,2.682792854E1,5.322609425E0,2.748266666E1
3.045009711E1,-2.619256735E0,2.662202644E1,5.660192013E0,2.734283400E1
3.045209708E1,-2.480392933E0,2.600192833E1,6.555623531E0,2.693007289E1
3.045409704E1,-2.221819162E0,2.513283348E1,7.623437405E0,2.635740118E1
3.045609701E1,-1.862688899E0,2.459892654E1,8.767866135E0,2.618114347E1
3.045809688E1,-1.726219416E0,2.336800766E1,9.335291862E0,2.522283270E1
3.046009684E1,-1.553836942E0,2.202007103E1,1.032409668E1,2.436975399E1
3.046209681E1,-1.544260144E0,2.058115578E1,1.103756905E1,2.340505593E1
3.046409678E1,-2.545036316E0,1.697788239E1,1.214608479E1,2.102981397E1
3.046609588E1,-2.861071110E0,1.630750656E1,1.233522606E1,2.064650818E1
3.046809501E1,-2.861071110E0,1.630750656E1,1.233522606E1,2.064650818E1
3.047009461E1,-2.861071110E0,1.630750656E1,1.233522606E1,2.064650818E1
3.047209464E1,-3.509899616E0,1.505533886E1,1.290025806E1,2.013452959E1
3.047409467E1,-4.240131378E0,1.386512089E1,1.362091255E1,1.989345496E1
3.047609471E1,-4.642356873E0,1.328811836E1,1.401595592E1,1.986385127E1
3.047809574E1,-5.511751652E0,1.222748756E1,1.473451614E1,1.992477916E1
3.048009577E1,-6.423942566E0,1.122192287E1,1.523490429E1,1.998251485E1
3.048209577E1,-6.895600319E0,1.074547672E1,1.540010357E1,2.000444360E1
3.048409577E1,-7.855675220E0,9.838073730E0,1.557966900E1,2.003061192E1
3.048609661E1,-8.789413452E0,8.961795807E0,1.545995903E1,1.991426389E1
3.048809744E1,-9.313743591E0,8.557176590E0,1.538334465E1,1.991528015E1
3.049009740E1,-1.025466537E1,7.776666164E0,1.505533886E1,1.980651223E1
3.049209737E1,-1.118361568E1,6.979397297E0,1.475127506E1,1.978346184E1
3.049409734E1,-1.217242050E1,6.213252544E0,1.449719048E1,1.992337471E1
3.049609730E1,-1.249803257E1,5.861305237E0,1.435593224E1,1.991603644E1
3.049809730E1,-1.303193951E1,5.076006889E0,1.430086613E1,2.000280143E1
3.050009730E1,-1.330966663E1,4.278438568E0,1.457619953E1,2.019697639E1
3.050209714E1,-1.337191582E1,3.861847401E0,1.473451614E1,2.026889153E1
3.050409670E1,-1.408538818E1,1.403002143E0,1.549347782E1,2.098605323E1
3.050609587E1,-1.408538818E1,1.403002143E0,1.549347782E1,2.098605323E1
3.050809503E1,-1.408538818E1,1.403002143E0,1.549347782E1,2.098605323E1
3.051009507E1,-1.404708099E1,9.911994934E-1,1.541925716E1,2.088196476E1
3.051209510E1,-1.446127796E1,1.747767180E-1,1.514871311E1,2.094379660E1
3.051409513E1,-1.494041729E1,-2.346317619E-1,1.458817005E1,2.088266808E1
3.051609513E1,-1.517026043E1,-9.888052940E-1,1.418833828E1,2.079479455E1
3.051809523E1,-1.585260773E1,-1.747767210E0,1.356345177E1,2.093626246E1
3.052009523E1,-1.616385460E1,-2.145204782E0,1.332642555E1,2.105862572E1
3.052209523E1,-1.672409821E1,-2.904166698E0,1.304630470E1,2.140877650E1
3.052409523E1,-1.755249214E1,-4.216189384E0,1.344853020E1,2.251064632E1
3.052609610E1,-1.751178932E1,-4.649539471E0,1.374541092E1,2.274241201E1
3.052809697E1,-1.751178932E1,-5.087977886E0,1.409496498E1,2.304817394E1
3.053009693E1,-1.805287933E1,-5.997774601E0,1.399919701E1,2.361900229E1
3.053209693E1,-1.829229927E1,-6.993762493E0,1.416918468E1,2.417202352E1
3.053409690E1,-1.834018326E1,-7.542034626E0,1.454028606E1,2.458992735E1
3.053609686E1,-1.807442665E1,-8.674491882E0,1.556769753E1,2.538276806E1
3.053809583E1,-1.708562279E1,-9.703998566E0,1.621892166E1,2.547821646E1
3.054009580E1,-1.661157036E1,-1.010383034E1,1.623328590E1,2.532886157E1
3.054209576E1,-1.589809799E1,-1.079575443E1,1.659720421E1,2.539222363E1
3.054409573E1,-1.306066990E1,-1.121713448E1,1.661635780E1,2.392715091E1
3.054609486E1,-1.244775391E1,-1.103038692E1,1.658283997E1,2.348630653E1
3.054809403E1,-1.244775391E1,-1.103038692E1,1.658283997E1,2.348630653E1
3.055009406E1,-1.181568432E1,-1.072871685E1,1.650143623E1,2.295676717E1
3.055209409E1,-1.118361568E1,-1.032170296E1,1.641285133E1,2.238286176E1
3.055409413E1,-1.005834103E1,-9.172486305E0,1.627877617E1,2.122035068E1
3.055609416E1,-9.095871925E0,-7.666532993E0,1.612075806E1,2.003470625E1
3.055809419E1,-8.178892136E0,-5.983409405E0,1.597950077E1,1.892194254E1
3.056009422E1,-7.786243439E0,-5.109525681E0,1.593161678E1,1.845397661E1
3.056209442E1,-7.135020256E0,-3.354276657E0,1.584781933E1,1.770065150E1
3.056409439E1,-6.610690117E0,-1.673547029E0,1.572571564E1,1.714059847E1
3.056609522E1,-6.414365768E0,-8.523358107E-1,1.562755299E1,1.691422410E1
3.056809606E1,-6.086359978E0,6.823474765E-1,1.535700798E1,1.653321112E1
3.057009602E1,-5.827786446E0,2.149993181E0,1.504815578E1,1.627982058E1
3.057209599E1,-5.722441196E0,2.837129116E0,1.488056183E1,1.619341703E1
3.057409595E1,-5.533299446E0,4.108449936E0,1.462408352E1,1.616665031E1
3.057609595E1,-5.363311291E0,5.255571842E0,1.443972969E1,1.627550113E1
3.057809595E1,-5.298667431E0,5.789478779E0,1.436072063E1,1.636533648E1
3.058009599E1,-5.205293655E0,6.771101475E0,1.427213573E1,1.663240078E1
3.058209602E1,-5.107131481E0,7.623437405E0,1.419791508E1,1.690504015E1
3.058409605E1,-5.202899456E0,9.562741280E0,1.406383991E1,1.778504362E1
3.058609522E1,-5.202899456E0,9.562741280E0,1.406383991E1,1.778504362E1
3.058809438E1,-5.202899456E0,9.562741280E0,1.406383991E1,1.778504362E1
3.059009512E1,-5.281908035E0,9.821314812E0,1.405665779E1,1.794286503E1
3.059209512E1,-5.329792023E0,1.003200436E1,1.405665779E1,1.807311325E1
3.059409512E1,-5.404012680E0,1.038874054E1,1.401835060E1,1.826590914E1
3.059609512E1,-5.475838661E0,1.066167927E1,1.395370674E1,1.839462274E1
3.059809512E1,-5.516540051E0,1.076463032E1,1.392497635E1,1.844490299E1
3.060009512E1,-5.571606636E0,1.091785908E1,1.379090118E1,1.845078326E1
3.060209512E1,-5.576395035E0,1.098250294E1,1.369273853E1,1.841745479E1
3.060409472E1,-5.578789234E0,1.099207973E1,1.364006615E1,1.838477932E1
3.060609522E1,-5.552453041E0,1.091546440E1,1.358260536E1,1.828836423E1
3.060809605E1,-5.499780655E0,1.072632313E1,1.355148125E1,1.813681998E1
3.061009602E1,-5.473444462E0,1.058267117E1,1.357302856E1,1.806041604E1
3.061209598E1,-5.368099689E0,1.018283939E1,1.362809563E1,1.783904994E1
3.061409595E1,-5.164592266E0,9.632172585E0,1.378850651E1,1.759473426E1
3.061609592E1,-5.023334503E0,9.294589996E0,1.396328354E1,1.750989948E1
3.061809588E1,-4.683058739E0,8.545205116E0,1.444930649E1,1.742796682E1
3.062009585E1,-4.319139957E0,7.692869186E0,1.508406925E1,1.747467744E1
3.062209581E1,-4.192247391E0,7.271489620E0,1.573529243E1,1.783392631E1
3.062409581E1,-3.950432777E0,4.908412933E0,1.628835297E1,1.746450340E1
3.062609498E1,-3.950432777E0,4.908412933E0,1.628835297E1,1.746450340E1
3.062809415E1,-3.950432777E0,4.908412933E0,1.628835297E1,1.746450340E1
3.063009474E1,-3.873818398E0,4.534617901E0,1.637933159E1,1.743134337E1
3.063209478E1,-3.495534420E0,3.881000996E0,1.649425316E1,1.730148308E1
3.063409481E1,-2.973598480E0,3.311181068E0,1.673846245E1,1.731999807E1
3.063609484E1,-2.707842112E0,3.016694069E0,1.687732697E1,1.735733325E1
3.063809488E1,-2.418143749E0,2.456450939E0,1.709280396E1,1.743690103E1
3.064009464E1,-2.111685991E0,1.879448295E0,1.732025337E1,1.754943647E1
3.064209461E1,-2.025494576E0,1.599326730E0,1.734419632E1,1.753515384E1
3.064409458E1,-2.212242365E0,7.326257229E-1,1.666903114E1,1.683114244E1
3.064609541E1,-2.269703150E0,4.189853072E-1,1.642961121E1,1.659093805E1
3.064809624E1,-2.456450939E0,9.576806426E-2,1.608963394E1,1.627635227E1
3.065009551E1,-2.841917515E0,-6.344634295E-1,1.545517063E1,1.572708931E1
3.065209547E1,-3.294421434E0,-1.388636947E0,1.489732170E1,1.532030414E1
3.065409547E1,-3.876212597E0,-2.288856745E0,1.441099930E1,1.509770811E1
3.065609507E1,-4.220977783E0,-2.753331900E0,1.418594456E1,1.505451803E1
3.065809511E1,-5.066430092E0,-3.770867586E0,1.369992161E1,1.508562257E1
3.066009514E1,-6.033687592E0,-4.781220913E0,1.310855389E1,1.520196186E1
3.066209477E1,-6.565200329E0,-5.279513836E0,1.275421143E1,1.528545161E1
3.066409521E1,-1.000327396E1,-7.446266651E0,9.873987198E0,1.590622520E1
3.066609474E1,-1.000327396E1,-7.446266651E0,9.873987198E0,1.590622520E1
3.066809390E1,-1.000327396E1,-7.446266651E0,9.873987198E0,1.590622520E1
3.067009394E1,-1.054436398E1,-7.599495411E0,9.320926666E0,1.599423696E1
3.067209394E1,-1.173428154E1,-7.752724171E0,8.154950142E0,1.625734625E1
3.067409394E1,-1.249324417E1,-7.788637638E0,7.654561996E0,1.659326205E1
3.067609394E1,-1.433677864E1,-7.853281021E0,6.838139534E0,1.771940735E1
3.067809394E1,-1.568980217E1,-7.704840183E0,5.770325184E0,1.840736557E1
3.068009394E1,-1.631229401E1,-7.625831604E0,5.315426826E0,1.877493025E1
3.068209394E1,-1.800978279E1,-7.448660851E0,4.786009312E0,2.006840078E1
3.068409394E1,-1.951573753E1,-7.297826290E0,4.584896088E0,2.133409366E1
3.068609477E1,-2.122519684E1,-7.247547626E0,4.537012100E0,2.288275347E1
3.068809560E1,-2.202725410E1,-7.096713066E0,4.611232281E0,2.359717616E1
3.069009500E1,-2.368882942E1,-6.912359715E0,4.486733913E0,2.508131052E1
3.069209497E1,-2.551351166E1,-6.771101475E0,4.209006786E0,2.673018575E1
3.069409494E1,-2.637781715E1,-6.656179905E0,3.979163170E0,2.749413953E1
3.069609490E1,-2.774490738E1,-6.361693382E0,3.500322819E0,2.867931812E1
3.069809487E1,-2.945915604E1,-5.916371822E0,2.207453966E0,3.012836177E1
3.070009507E1,-2.979673767E1,-5.650615215E0,1.690306425E0,3.037486072E1
3.070209507E1,-2.813516235E1,-4.915595531E0,8.834604025E-1,2.857500555E1
3.070409510E1,-3.423080063E1,-2.499546528E0,-7.589619160E-1,3.433032869E1
3.070609427E1,-3.423080063E1,-2.499546528E0,-7.589619160E-1,3.433032869E1
3.070809343E1,-3.423080063E1,-2.499546528E0,-7.589619160E-1,3.433032869E1
3.071009427E1,-3.572029114E1,-2.248155355E0,-7.876923680E-1,3.579963492E1
3.071209430E1,-3.710892868E1,-2.003946781E0,-5.817909837E-1,3.716755132E1
3.071409433E1,-3.899316788E1,-1.391031146E0,-7.661445439E-2,3.901804683E1
3.071609476E1,-4.030279541E1,-6.799532771E-1,-6.703764945E-2,4.030858653E1
3.071809476E1,-4.173213196E1,-3.208230138E-1,-2.753331959E-1,4.173427337E1
3.072009473E1,-4.223491669E1,2.011129409E-1,-1.094150186E0,4.224956566E1
3.072209510E1,-4.290529251E1,7.445967197E-1,-2.401384354E0,4.297889245E1
3.072409506E1,-4.302500153E1,1.486799240E0,-3.576937437E0,4.319902556E1
3.072609590E1,-4.290529251E1,1.905784607E0,-3.969586372E0,4.313065912E1
3.072809673E1,-4.205774307E1,2.755726099E0,-4.417302132E0,4.237877224E1
3.073009669E1,-4.034589005E1,3.608062029E0,-4.529829502E0,4.075939536E1
3.073209669E1,-3.928047180E1,4.031835556E0,-4.429273129E0,3.973448909E1
3.073409669E1,-3.716638947E1,4.869806290E0,-4.125209332E0,3.771038148E1
3.073609633E1,-3.527497101E1,5.638644218E0,-3.620033026E0,3.590574505E1
3.073809636E1,-3.446572876E1,5.988197803E0,-3.356670856E0,3.514274052E1
3.074009639E1,-3.309834290E1,6.483797550E0,-2.782062292E0,3.384198286E1
3.074209603E1,-3.199700928E1,6.754342079E0,-2.547430515E0,3.280120641E1
3.074409606E1,-3.001461029E1,6.433519363E0,-3.485957623E0,3.089367092E1
3.074609522E1,-3.001461029E1,6.433519363E0,-3.485957623E0,3.089367092E1
3.074809439E1,-2.962914467E1,6.232406139E0,-3.847482204E0,3.052101275E1
3.075009442E1,-2.918382263E1,6.232406139E0,-3.847482204E0,3.008889345E1
3.075209442E1,-2.867864609E1,5.722441196E0,-4.446032524E0,2.958003178E1
3.075409442E1,-2.751027489E1,5.128679276E0,-4.623203278E0,2.836357848E1
3.075609442E1,-2.619585800E1,4.477157116E0,-4.240131378E0,2.691183060E1
3.075809442E1,-2.546323204E1,4.120420933E0,-3.845088005E0,2.607947002E1
3.076009442E1,-2.387078857E1,3.323152065E0,-2.784456491E0,2.426130839E1
3.076209442E1,-2.218527222E1,2.434903145E0,-1.544260144E0,2.237185276E1
3.076409439E1,-2.050693703E1,1.479616642E0,-1.484405100E-1,2.056078224E1
3.076609522E1,-1.970487785E1,9.624691010E-1,5.841852427E-1,1.973701675E1
3.076809606E1,-1.816061783E1,-1.556231081E-1,2.070984364E0,1.827898342E1
3.077009522E1,-1.748545265E1,-7.613561153E-1,2.760514498E0,1.771838474E1
3.077209519E1,-1.633863068E1,-2.049436569E0,3.933673382E0,1.692999790E1
3.077409515E1,-1.539770985E1,-3.390189648E0,4.800374508E0,1.648109371E1
3.077609512E1,-1.500506020E1,-4.110844135E0,5.140650272E0,1.638527254E1
3.077809509E1,-1.427931786E1,-5.655403614E0,5.789478779E0,1.641342661E1
3.078009509E1,-1.368795013E1,-7.372046471E0,6.555623531E0,1.687255902E1
3.078209512E1,-1.342937660E1,-8.315361977E0,7.036858082E0,1.729192795E1
3.078409515E1,-1.233522606E1,-1.569698524E1,1.093222427E1,2.276107808E1
3.078609432E1,-1.233522606E1,-1.569698524E1,1.093222427E1,2.276107808E1
3.078809345E1,-1.233522606E1,-1.569698524E1,1.093222427E1,2.276107808E1
3.079009348E1,-1.230410194E1,-1.726518631E1,1.099686813E1,2.388323034E1
3.079209388E1,-1.444451809E1,-2.005922127E1,6.589142323E0,2.558189315E1
3.079409392E1,-1.933617210E1,-2.128984070E1,-6.397606373E0,2.946309956E1
3.079609432E1,-2.178544044E1,-2.203443718E1,-1.467914963E1,3.428701315E1
3.079809428E1,-2.585348701E1,-2.468272400E1,-2.983265114E1,4.655777839E1
3.080009425E1,-2.878159714E1,-2.757252502E1,-4.025969696E1,5.665216385E1
3.080209462E1,-2.933705139E1,-2.833148575E1,-4.481377029E1,6.059380890E1
3.080409418E1,-2.759886169E1,-2.779518509E1,-5.425919342E1,6.692032241E1
3.080609501E1,-2.051172447E1,-2.459653282E1,-6.226061630E1,7.001503131E1
3.080809585E1,-1.589570332E1,-2.250130653E1,-6.485862732E1,7.046718185E1
3.081009581E1,-6.230011940E0,-1.846228790E1,-6.646273804E1,6.926012324E1
3.081209581E1,2.904166698E0,-1.457141113E1,-6.121674347E1,6.299404645E1
3.081409585E1,9.486125946E0,-9.766247749E0,-4.721515274E1,4.913895429E1
3.081609498E1,1.076702404E1,-6.986579895E0,-3.841137314E1,4.049907026E1
3.081809501E1,1.142782402E1,4.884171486E-1,-1.957080269E1,2.266826043E1
3.082009505E1,1.033367348E1,1.936011314E1,-7.544428825E0,2.320597326E1
3.082209508E1,8.624214172E0,3.848798752E1,-1.374301720E1,4.176808321E1
3.082409494E1,1.005115795E1,7.774691010E1,6.535182953E1,1.020611063E2
3.082609411E1,1.005115795E1,7.774691010E1,6.535182953E1,1.020611063E2
3.082809328E1,1.005115795E1,7.774691010E1,6.535182953E1,1.020611063E2
3.083009328E1,7.407959461E0,7.808689117E1,6.153517532E1,9.969462492E1
3.083209328E1,3.198653460E0,7.834067535E1,3.881360245E1,8.748707638E1
3.083409328E1,9.385270476E-1,7.838376617E1,2.394500923E1,8.196498704E1
3.083609364E1,1.357512355E0,7.841489410E1,3.263296843E0,7.849450658E1
3.083809364E1,2.585737705E-1,7.801985168E1,-2.873042040E-2,7.802028546E1
3.084009364E1,-3.591302633E-1,7.411012268E1,2.123656988E0,7.414141338E1
3.084209361E1,3.354276657E0,5.477155304E1,9.423876762E0,5.567749678E1
3.084409357E1,1.462887192E1,3.684796143E1,1.681028938E1,4.306230351E1
3.084609441E1,2.009752846E1,2.964111519E1,1.762671089E1,3.991500090E1
3.084809527E1,2.485271072E1,1.804809189E1,1.200003815E1,3.297562383E1
3.085009524E1,2.646640396E1,8.710405350E0,-1.371877551E0,2.789666195E1
3.085209484E1,2.671300697E1,4.429273129E0,-1.613512421E1,3.152055576E1
3.085409481E1,2.579363251E1,-2.865859509E0,-2.221879005E1,3.416429803E1
3.085609477E1,2.421076584E1,-8.210017204E0,-2.982786179E1,3.928443590E1
3.085809477E1,2.374389648E1,-1.192102909E1,-3.284455490E1,4.224509843E1
3.086009480E1,2.293705177E1,-1.378132439E1,-3.256922531E1,4.215195942E1
3.086209484E1,1.843355751E1,-1.690126801E1,-2.795799065E1,3.751130688E1
3.086409527E1,-2.750937700E0,-2.174952698E1,2.300827742E0,2.204321642E1
3.086609444E1,-7.850886822E0,-2.327702713E1,7.831733227E0,2.578356960E1
3.086809360E1,-7.850886822E0,-2.327702713E1,7.831733227E0,2.578356960E1
3.087009364E1,-1.306545830E1,-2.511846733E1,1.214369011E1,3.080767455E1
3.087209367E1,-1.787092018E1,-2.651907539E1,1.434635544E1,3.504923768E1
3.087409367E1,-2.602826500E1,-2.748393822E1,1.368555641E1,4.025086202E1
3.087609453E1,-3.069935226E1,-2.647358513E1,1.167203236E1,4.218456209E1
3.087809410E1,-3.122368240E1,-2.454146576E1,1.129135418E1,4.128797117E1
3.088009407E1,-2.825008392E1,-1.889085007E1,1.083645630E1,3.567015900E1
3.088209403E1,-2.176149750E1,-1.226579475E1,8.281843185E0,2.631732169E1
3.088409373E1,-1.740165710E1,-5.842151642E0,3.203441858E0,1.863358381E1
3.088609470E1,-1.616385460E1,-2.731784105E0,5.674257874E-1,1.640289035E1
3.088809553E1,-1.512477112E1,3.979163170E0,-4.805162907E0,1.636099115E1
3.089009553E1,-1.499548340E1,9.842862129E0,-8.394370079E0,1.980434059E1
