Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.407148678,0.51954174,9.780612946,0.361524463,9.801072041
0.409149511,0.512359142,9.775824547,0.366312861,9.79609323
0.411150344,0.529118598,9.768642426,0.368707061,9.789907365
0.41315031,0.543483794,9.768642426,0.366312861,9.790604403
0.415150276,0.550666392,9.759065628,0.37349546,9.781722459
0.417150242,0.521935999,9.761459351,0.37349546,9.782535699
0.419150208,0.509964943,9.756670952,0.366312861,9.776854168
0.421150174,0.521935999,9.751882553,0.363918662,9.772618242
0.423150174,0.526724398,9.754277229,0.354341865,9.774912839
0.425150207,0.507570744,9.754277229,0.356736064,9.773986543
0.42715024,0.507570744,9.754277229,0.356736064,9.773986543
0.429149373,0.507570744,9.754277229,0.356736064,9.773986543
0.431148539,0.490811348,9.754277229,0.349553436,9.772871003
0.433148505,0.474051923,9.754277229,0.339976639,9.771705767
0.435148538,0.464475125,9.766247749,0.33518824,9.783030379
0.437148571,0.459686726,9.771036148,0.320823014,9.78710308
0.439148571,0.469263524,9.751882553,0.313640416,9.768203105
0.441148537,0.471657723,9.756670952,0.313640416,9.77309876
0.443148503,0.488417149,9.766247749,0.323217243,9.783793528
0.445148469,0.481234551,9.756670952,0.328005642,9.774037163
0.447148435,0.476446152,9.756670952,0.330399841,9.773883213
0.449149268,0.471657723,9.775824547,0.337582439,9.793016312
0.451150101,0.466869324,9.775824547,0.359130263,9.793553343
0.453150267,0.462080926,9.783007622,0.356736064,9.800409049
0.455150267,0.457292527,9.785401344,0.342370838,9.802061707
0.4571503,0.466869324,9.771036148,0.344765037,9.788257113
0.4591492,0.476446152,9.773430824,0.349553436,9.791278702
0.461149233,0.478840351,9.773430824,0.344765037,9.791225719
0.463149333,0.466869324,9.766247749,0.349553436,9.783647054
0.465149366,0.450109929,9.768642426,0.344765037,9.785082356
0.467149399,0.351947635,9.744700432,0.423773706,9.76025808
0.469148565,0.356736064,9.727940559,0.423773706,9.743699108
0.471147731,0.356736064,9.727940559,0.423773706,9.743699108
0.473147731,0.356736064,9.727940559,0.423773706,9.743699108
0.475147731,0.339976639,9.715970039,0.40940848,9.730533039
0.477147731,0.339976639,9.682451248,0.390254885,9.696274809
0.479147731,0.37110126,9.687239647,0.359130263,9.700994932
0.481147731,0.421379507,9.718363762,0.299275219,9.732097439
0.483147731,0.464475125,9.768642426,0.275333196,9.783553564
