"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.106264345E1,-1.514392471E1,1.157626438E1,-1.556231141E0,1.912511982E1
4.106464342E1,-1.477042866E1,1.166006184E1,-3.699041605E0,1.917825627E1
4.106664338E1,-1.442536449E1,1.167682076E1,-6.507739544E0,1.966697632E1
4.106864335E1,-1.476564026E1,1.147570801E1,-7.228394032E0,2.004908194E1
4.107064332E1,-1.674325180E1,1.028818417E1,-4.903624535E0,2.025410447E1
4.107264242E1,-1.674325180E1,1.028818417E1,-4.903624535E0,2.025410447E1
4.107464165E1,-1.674325180E1,1.028818417E1,-4.903624535E0,2.025410447E1
4.107664188E1,-1.713829422E1,1.007749462E1,-4.122815132E0,2.030454706E1
4.107864191E1,-1.754051971E1,9.723152161E0,-3.016694069E0,2.028077816E1
4.108064195E1,-1.734659004E1,9.443030357E0,-2.753331900E0,1.994131001E1
4.108264198E1,-1.705449677E1,9.344868660E0,-2.834734917E0,1.965243375E1
4.108464201E1,-1.619737244E1,9.179668427E0,-3.210624456E0,1.889257250E1
4.108664205E1,-1.467436123E1,9.076718330E0,-3.761290789E0,1.765986980E1
4.108864208E1,-1.334079075E1,8.980949402E0,-4.091690540E0,1.659445936E1
4.109064211E1,-1.264647293E1,8.715193748E0,-4.120420933E0,1.590175300E1
4.109264298E1,-1.106390572E1,8.514080048E0,-3.986345768E0,1.451862670E1
4.109464384E1,-9.921871185E0,8.346486092E0,-3.608062029E0,1.345828628E1
4.109664408E1,-9.241917610E0,8.274660110E0,-3.478775024E0,1.288351337E1
4.109864351E1,-7.961019993E0,8.439860344E0,-2.822763920E0,1.194056440E1
4.110064351E1,-6.756736279E0,8.664915085E0,-2.391807556E0,1.124522040E1
4.110264351E1,-6.081571579E0,8.758289337E0,-2.329558372E0,1.091421033E1
4.110464361E1,-4.687847137E0,8.959402084E0,-2.264914751E0,1.036226980E1
4.110664358E1,-3.258508444E0,9.146149635E0,-2.430114746E0,1.000876556E1
4.110864354E1,-2.583343744E0,9.210793495E0,-2.511517525E0,9.890404541E0
4.111064351E1,4.118026793E-1,9.541193008E0,-3.876212597E0,1.030674389E1
4.111264261E1,6.631938815E-1,9.541193008E0,-3.876212597E0,1.031984565E1
4.111464171E1,6.631938815E-1,9.579500198E0,-4.261679173E0,1.050564418E1
4.111664154E1,6.631938815E-1,9.579500198E0,-4.261679173E0,1.050564418E1
4.111864151E1,1.015141487E0,9.672874451E0,-5.073612690E0,1.096980210E1
4.112064151E1,1.175553083E0,9.715970039E0,-5.827786446E0,1.139057039E1
4.112264154E1,1.216254473E0,9.696816444E0,-6.083965778E0,1.151182712E1
4.112464157E1,1.158793569E0,9.718363762E0,-6.452672958E0,1.172290003E1
4.112664161E1,9.097966552E-1,9.701604843E0,-6.462249756E0,1.169228542E1
4.112864164E1,7.350199223E-1,9.672874451E0,-6.359299183E0,1.159937242E1
4.113064167E1,3.375824392E-1,9.543587685E0,-5.880458832E0,1.121489295E1
4.113264257E1,-2.370259613E-1,9.423876762E0,-5.356128693E0,1.084222067E1
4.113464347E1,-5.051765442E-1,9.375992775E0,-5.004180908E0,1.063984353E1
4.113664327E1,-1.144428372E0,9.270648003E0,-4.314351559E0,1.028923029E1
4.113864324E1,-1.632845521E0,9.191639900E0,-3.679888010E0,1.003464022E1
4.114064320E1,-1.936909199E0,9.138967514E0,-3.366247654E0,9.929953058E0
4.114264317E1,-2.434903145E0,9.112630844E0,-2.911349297E0,9.871410687E0
4.114464314E1,-2.698265314E0,9.148544312E0,-2.659958124E0,9.902114721E0
4.114664310E1,-2.865859509E0,9.155726433E0,-2.542642117E0,9.924994013E0
4.114864307E1,-2.949656487E0,9.206005096E0,-2.516305923E0,9.989134033E0
4.115064303E1,-2.810792685E0,9.450213432E0,-3.399766445E0,1.042907001E1
4.115264217E1,-2.810792685E0,9.450213432E0,-3.399766445E0,1.042907001E1
4.115464130E1,-2.810792685E0,9.450213432E0,-3.399766445E0,1.042907001E1
4.115664130E1,-2.729389906E0,9.471760750E0,-3.567360640E0,1.048283754E1
4.115864090E1,-2.518700123E0,9.512462616E0,-3.960009575E0,1.060718960E1
4.116064090E1,-2.430114746E0,9.514857292E0,-4.125209332E0,1.065154069E1
4.116264090E1,-2.264914751E0,9.534010887E0,-4.381389141E0,1.073423370E1
4.116464107E1,-2.111685991E0,9.522039413E0,-4.479551315E0,1.073288555E1
4.116664107E1,-2.013523579E0,9.519645691E0,-4.508281708E0,1.072392350E1
4.116864107E1,-1.860294700E0,9.452607155E0,-4.417302132E0,1.059835065E1
4.117064110E1,-1.651999116E0,9.392752647E0,-4.247313976E0,1.043995112E1
4.117264200E1,-1.551442742E0,9.361627579E0,-4.165910721E0,1.036348675E1
4.117464290E1,-1.312022567E0,9.289801598E0,-3.981557369E0,1.019188972E1
4.117664306E1,-1.082179189E0,9.229947090E0,-3.792415380E0,1.003720327E1
4.117864310E1,-9.385270476E-1,9.191639900E0,-3.746925592E0,9.970282266E0
4.118064313E1,-5.793967843E-1,9.122207642E0,-3.734954596E0,9.874221930E0
4.118264313E1,-2.130839527E-1,9.045593262E0,-3.790021181E0,9.809812576E0
4.118464313E1,9.576806799E-3,9.014469147E0,-3.852270603E0,9.803098210E0
4.118664310E1,3.663128614E-1,8.925883293E0,-3.967192173E0,9.774670911E0
4.118864306E1,6.991068721E-1,8.870816231E0,-4.036623955E0,9.771103519E0
4.119064303E1,1.352723956E0,8.906729698E0,-3.902548790E0,9.817819670E0
4.119264213E1,1.436521053E0,8.906729698E0,-3.902548790E0,9.829715851E0
4.119464123E1,1.436521053E0,8.921094894E0,-3.825934410E0,9.812609284E0
4.119664120E1,1.493981838E0,8.954613686E0,-3.720589399E0,9.811211621E0
4.119864120E1,1.544260144E0,9.000102997E0,-3.612850428E0,9.820350379E0
4.120064123E1,1.572990537E0,9.079112053E0,-3.390189648E0,9.818246317E0
4.120264126E1,1.515529633E0,9.179668427E0,-3.160346270E0,9.826033331E0
4.120464129E1,1.453280449E0,9.239523888E0,-3.090914488E0,9.850613083E0
4.120664133E1,1.407790542E0,9.383175850E0,-2.961627483E0,9.939673063E0
4.120864136E1,1.173158884E0,9.447818756E0,-2.858676910E0,9.940302545E0
4.121064139E1,6.751648784E-1,9.531616211E0,-2.607285738E0,9.904821761E0
4.121264229E1,6.224924326E-1,9.543587685E0,-2.516305923E0,9.889355804E0
4.121464319E1,6.631938815E-1,9.873987198E0,-2.621650934E0,1.023760240E1
4.121664319E1,2.873041928E-1,9.905111313E0,-2.636016130E0,1.025389462E1
4.121864359E1,-9.097966552E-2,9.907505989E0,-2.671929121E0,1.026187885E1
4.122064359E1,-3.184288144E-1,1.010622501E1,-2.796427488E0,1.049081444E1
4.122264359E1,-6.775590777E-1,1.016129112E1,-2.930502892E0,1.059711144E1
4.122464359E1,-7.805097699E-1,1.017326260E1,-2.995146275E0,1.063369026E1
4.122664359E1,-9.457096457E-1,1.016129112E1,-3.098097086E0,1.066510242E1
4.122864359E1,-1.182735682E0,1.009664822E1,-3.260902643E0,1.067589130E1
4.123064356E1,-1.419761658E0,9.890746117E0,-3.605667830E0,1.062277847E1
4.123264266E1,-1.419761658E0,9.828496933E0,-3.703830004E0,1.059874671E1
4.123464176E1,-1.419761658E0,9.828496933E0,-3.703830004E0,1.059874671E1
4.123664173E1,-1.419761658E0,9.828496933E0,-3.703830004E0,1.059874671E1
4.123864169E1,-1.383848548E0,9.720758438E0,-3.902548790E0,1.056589175E1
4.124064166E1,-1.410184860E0,9.579500198E0,-4.084507942E0,1.050897952E1
4.124264162E1,-1.371877551E0,9.519645691E0,-4.149151325E0,1.047478681E1
4.124464159E1,-1.335964561E0,9.395146370E0,-4.254496574E0,1.039972681E1
4.124664159E1,-1.285686255E0,9.251494408E0,-4.357447147E0,1.030681733E1
4.124864162E1,-1.259350061E0,9.174880028E0,-4.414907932E0,1.025942485E1
4.125064166E1,-1.266532660E0,9.024045944E0,-4.560954094E0,1.019018216E1
4.125264256E1,-1.273715258E0,8.928277016E0,-4.707000732E0,1.017311835E1
4.125464346E1,-1.297657371E0,8.885181427E0,-4.872200489E0,1.021610010E1
4.125664349E1,-1.319205165E0,8.820538521E0,-4.917989731E0,1.018473490E1
4.125864352E1,-1.383848548E0,8.779836655E0,-4.977844715E0,1.018722271E1
4.126064352E1,-1.470039845E0,8.782231331E0,-4.925172329E0,1.017575190E1
4.126264352E1,-1.510741234E0,8.803778648E0,-4.876988888E0,1.017712524E1
4.126464349E1,-1.577778935E0,8.861239433E0,-4.726154327E0,1.016599653E1
4.126664345E1,-1.640028119E0,8.916306496E0,-4.556165695E0,1.014637175E1
4.126864342E1,-1.673547029E0,8.940248489E0,-4.477157116E0,1.013773834E1
4.127064338E1,-1.716642618E0,8.803778648E0,-4.244919777E0,9.923342395E0
4.127264249E1,-1.716642618E0,8.803778648E0,-4.244919777E0,9.923342395E0
4.127464155E1,-1.716642618E0,8.803778648E0,-4.244919777E0,9.923342395E0
4.127664155E1,-1.680729628E0,8.775048256E0,-4.307168961E0,9.918569878E0
4.127864158E1,-1.517923832E0,8.739135742E0,-4.809951305E0,1.009020405E1
4.128064162E1,-1.486799240E0,8.777442932E0,-5.530905247E0,1.048069603E1
4.128264125E1,-1.565807939E0,8.842085838E0,-5.748777390E0,1.066220793E1
4.128464128E1,-1.721431017E0,9.081506729E0,-5.767930984E0,1.089523369E1
4.128664132E1,-1.802833915E0,9.239523888E0,-5.222053051E0,1.076516836E1
4.128864135E1,-1.853112102E0,9.457395554E0,-4.788403511E0,1.076128075E1
4.129064138E1,-1.776497602E0,9.639355659E0,-3.816357613E0,1.051844602E1
4.129264228E1,-1.594538331E0,9.790189743E0,-3.043030262E0,1.037547112E1
4.129464315E1,-1.477222443E0,9.835680008E0,-2.801215887E0,1.033293752E1
4.129664315E1,-1.146822572E0,9.883563995E0,-2.621650934E0,1.028946514E1
4.129864315E1,-8.786720037E-1,9.917082787E0,-2.736572504E0,1.032518400E1
4.130064315E1,-7.254431248E-1,9.943418503E0,-2.851494312E0,1.036961229E1
4.130264315E1,-4.285621047E-1,1.003200436E1,-3.062183857E0,1.049770198E1
4.130464315E1,-1.556231081E-1,1.007749462E1,-3.136404276E0,1.055543216E1
4.130664315E1,-3.112462163E-2,1.009664822E1,-3.105279684E0,1.056342917E1
4.130864311E1,1.939303428E-1,1.011819553E1,-2.923320293E0,1.053381656E1
4.131064308E1,4.644751251E-1,9.950601578E0,-2.097320795E0,1.017983121E1
4.131264218E1,5.171475410E-1,9.900322914E0,-1.934514999E0,1.010080114E1
4.131464125E1,5.171475410E-1,9.900322914E0,-1.934514999E0,1.010080114E1
4.131664121E1,5.650315881E-1,9.866804123E0,-1.786074519E0,1.004306460E1
4.131864088E1,5.554547906E-1,9.847650528E0,-1.551442742E0,9.984574379E0
4.132064084E1,5.770025849E-1,9.838073730E0,-1.460463047E0,9.962609047E0
4.132264084E1,5.817909837E-1,9.823708534E0,-1.331176162E0,9.930546817E0
4.132464084E1,5.650315881E-1,9.780612946E0,-1.285686255E0,9.880923005E0
4.132664088E1,5.793967843E-1,9.778219223E0,-1.254561663E0,9.875383373E0
4.132864091E1,6.296750307E-1,9.792584419E0,-1.063025594E0,9.870219028E0
4.133064094E1,7.182605267E-1,9.754277229E0,-8.954314590E-1,9.821589482E0
4.133264184E1,7.589619160E-1,9.737517357E0,-7.924807668E-1,9.799147577E0
4.133464278E1,8.164227605E-1,9.694421768E0,-6.129156351E-1,9.748026730E0
4.133664281E1,8.595184088E-1,9.663297653E0,-4.596867263E-1,9.712332640E0
4.133864281E1,8.762778044E-1,9.632172585E0,-4.141969085E-1,9.680814561E0
4.134064281E1,8.810662031E-1,9.589076996E0,-3.208230138E-1,9.634812022E0
4.134264318E1,8.307880163E-1,9.541193008E0,-3.256114423E-1,9.582828161E0
4.134464314E1,8.020575643E-1,9.526827812E0,-3.543418646E-1,9.567094787E0
4.134664311E1,7.278373241E-1,9.507674217E0,-4.644751251E-1,9.546798067E0
4.134864307E1,6.153098345E-1,9.514857292E0,-5.386953950E-1,9.549937602E0
4.135064304E1,2.920926213E-1,9.656114578E0,-6.775590777E-1,9.684263170E0
4.135264214E1,2.920926213E-1,9.656114578E0,-6.775590777E-1,9.684263170E0
4.135464127E1,2.920926213E-1,9.656114578E0,-6.775590777E-1,9.684263170E0
4.135664234E1,2.226607651E-1,9.646537781E0,-7.206547260E-1,9.675981201E0
4.135864287E1,1.651999205E-1,9.646537781E0,-7.709329724E-1,9.678704449E0
4.136064290E1,8.858546615E-2,9.727940559E0,-8.212111592E-1,9.762943341E0
4.136264294E1,-2.394201700E-3,9.823708534E0,-9.193734527E-1,9.866635832E0
4.136464297E1,-4.070143029E-2,9.854833603E0,-1.003170490E0,9.905844385E0
4.136664300E1,-1.053448766E-1,9.921871185E0,-1.233013868E0,9.998747350E0
4.136864304E1,-1.436520964E-1,9.981725693E0,-1.405396342E0,1.008120145E1
4.137064307E1,-1.436520964E-1,1.000806236E1,-1.486799240E0,1.011891892E1
4.137264394E1,-1.675941199E-1,1.002482224E1,-1.654393315E0,1.016179934E1
4.137464484E1,-1.795651317E-1,1.000088024E1,-1.778891921E0,1.015944416E1
4.137664484E1,-1.795651317E-1,9.998485565E0,-1.833958507E0,1.016687568E1
4.137864514E1,-1.723825186E-1,1.004636955E1,-1.874659896E0,1.022123313E1
4.138064514E1,-1.508347094E-1,1.007031155E1,-2.008735180E0,1.026980734E1
4.138264510E1,-1.173158810E-1,1.007509995E1,-2.104503393E0,1.029321798E1
4.138464510E1,-1.699883193E-1,1.008707142E1,-2.257732153E0,1.033804915E1
4.138664507E1,-2.585737705E-1,1.011819553E1,-2.327163935E0,1.038558777E1
4.138864503E1,-3.208230138E-1,1.012059021E1,-2.401384354E0,1.040653258E1
4.139064500E1,-3.782838583E-1,1.026903057E1,-2.468421936E0,1.056831086E1
4.139264410E1,-3.782838583E-1,1.026903057E1,-2.468421936E0,1.056831086E1
4.139464320E1,-3.782838583E-1,1.026903057E1,-2.468421936E0,1.056831086E1
4.139664316E1,-4.094084799E-1,1.029297256E1,-2.518700123E0,1.060456269E1
4.139864313E1,-4.189853072E-1,1.033127975E1,-2.573766708E0,1.065528813E1
4.140064310E1,-4.189853072E-1,1.040549946E1,-2.616862535E0,1.073768770E1
4.140264310E1,-4.070142806E-1,1.046296024E1,-2.628833532E0,1.079583083E1
4.140464313E1,-3.447650373E-1,1.056591129E1,-2.659958124E0,1.090104223E1
4.140664316E1,-2.561795712E-1,1.061618996E1,-2.777273893E0,1.097644603E1
4.140864320E1,-2.346317619E-1,1.065449715E1,-2.803610086E0,1.101969106E1
4.141064323E1,-1.484405100E-1,1.071674633E1,-2.887407303E0,1.109990123E1
4.141264413E1,-1.173158810E-1,1.076463032E1,-2.865859509E0,1.114020555E1
4.141464503E1,-7.661445439E-2,1.080772591E1,-2.851494312E0,1.117782756E1
4.141664400E1,-1.197100803E-2,1.090588760E1,-2.858676910E0,1.127433197E1
4.141864350E1,3.830722719E-2,1.100405025E1,-2.868253708E0,1.137178389E1
4.142064346E1,5.746084079E-2,1.103996372E1,-2.887407303E0,1.141145134E1
4.142264343E1,4.788403213E-2,1.105193424E1,-2.889801502E0,1.142359383E1
4.142464339E1,7.661445439E-2,1.106151104E1,-2.868253708E0,1.142758835E1
4.142664336E1,1.221042871E-1,1.109263611E1,-2.868253708E0,1.145811348E1
4.142864332E1,1.268926859E-1,1.110700130E1,-2.887407303E0,1.147687678E1
4.143064329E1,1.675941199E-1,1.115967369E1,-3.055001259E0,1.157149244E1
4.143264242E1,1.675941199E-1,1.115967369E1,-3.055001259E0,1.157149244E1
4.143464156E1,1.675941199E-1,1.115967369E1,-3.055001259E0,1.157149244E1
4.143664159E1,1.747767180E-1,1.118122101E1,-3.086126089E0,1.160062172E1
4.143864162E1,1.963245422E-1,1.121952820E1,-3.102885485E0,1.164234747E1
4.144064166E1,2.035071403E-1,1.126023006E1,-3.088520288E0,1.167789167E1
4.144264169E1,1.987187415E-1,1.135120964E1,-3.033453465E0,1.175122502E1
4.144464172E1,1.843535304E-1,1.143979454E1,-2.899378300E0,1.180293522E1
4.144664176E1,1.651999205E-1,1.147331429E1,-2.794033289E0,1.180977789E1
4.144864179E1,1.340752989E-1,1.155471706E1,-2.554613113E0,1.183450509E1
4.145064179E1,1.292868853E-1,1.169118595E1,-2.300827742E0,1.191613831E1
4.145264265E1,1.005564705E-1,1.175822353E1,-2.018311977E0,1.193061254E1
4.145464352E1,1.364694983E-1,1.190187550E1,-1.865083098E0,1.204789605E1
4.145664352E1,1.699883193E-1,1.205031681E1,-1.604115129E0,1.215780476E1
4.145864352E1,2.226607651E-1,1.219396877E1,-1.419761658E0,1.227836208E1
4.146064312E1,2.657563984E-1,1.227537155E1,-1.333570361E0,1.235045680E1
4.146264312E1,4.046200812E-1,1.241423512E1,-1.142034173E0,1.247321903E1
4.146464309E1,5.889736414E-1,1.252676296E1,-1.015141487E0,1.258162122E1
4.146664305E1,7.206547260E-1,1.255788708E1,-9.672574997E-1,1.261568302E1
4.146864302E1,1.017535686E0,1.261295414E1,-8.786720037E-1,1.268440206E1
4.147064298E1,2.030282974E0,1.265126133E1,-6.296750307E-1,1.282859902E1
4.147264208E1,2.030282974E0,1.265126133E1,-6.296750307E-1,1.282859902E1
4.147464118E1,2.030282974E0,1.265126133E1,-6.296750307E-1,1.282859902E1
4.147664112E1,2.185906172E0,1.264886665E1,-5.793967843E-1,1.284942466E1
4.147864108E1,2.324769735E0,1.261774254E1,-5.650315881E-1,1.284255589E1
4.148064108E1,2.585737944E0,1.257225227E1,-5.578489900E-1,1.284751974E1
4.148264112E1,2.839523315E0,1.255309868E1,-4.668693244E-1,1.287870902E1
4.148464115E1,2.971204281E0,1.251479149E1,-4.046200812E-1,1.286902398E1
4.148664118E1,3.021482468E0,1.239747524E1,-3.830722570E-1,1.276610720E1
4.148864078E1,3.071760893E0,1.225382328E1,-3.280056417E-1,1.263722626E1
4.149064082E1,3.081337690E0,1.214847851E1,-2.346317619E-1,1.253535895E1
4.149264172E1,3.059789658E0,1.211495972E1,-2.059013397E-1,1.249707794E1
4.149464262E1,3.019088268E0,1.206947041E1,-1.364694983E-1,1.244209121E1
4.149664262E1,2.949656487E0,1.200482655E1,-1.149216816E-1,1.236242455E1
4.149864258E1,2.896984100E0,1.198088455E1,-9.816227108E-2,1.232654645E1
4.150064255E1,2.786850691E0,1.194018269E1,-4.309562966E-2,1.226117272E1
4.150264251E1,2.681505919E0,1.184202099E1,-7.182604820E-2,1.214203830E1
4.150464248E1,2.667140722E0,1.180850220E1,-8.858546615E-2,1.210628808E1
4.150664245E1,2.624045134E0,1.176780033E1,-6.703764945E-2,1.205699928E1
4.150864241E1,2.578555346E0,1.171991634E1,-5.027823523E-2,1.200032977E1
4.151064241E1,2.482787132E0,1.170076275E1,-4.548983276E-2,1.196136072E1
4.151264154E1,2.482787132E0,1.170076275E1,-4.548983276E-2,1.196136072E1
4.151464068E1,2.468421936E0,1.170076275E1,-4.548983276E-2,1.195838723E1
4.151664068E1,2.454056740E0,1.174385834E1,-9.097966552E-2,1.199786983E1
4.151864068E1,2.415749550E0,1.174864674E1,-1.292868853E-1,1.199513489E1
4.152064108E1,2.370259762E0,1.170315742E1,-2.226607651E-1,1.194284735E1
4.152264108E1,2.363077164E0,1.168400383E1,-2.202665508E-1,1.192260863E1
4.152464108E1,2.375048161E0,1.170794582E1,-1.915361285E-1,1.194795109E1
4.152664108E1,2.427720547E0,1.176780033E1,-1.101332754E-1,1.201611755E1
4.152864111E1,2.506729126E0,1.188032818E1,-1.197100803E-2,1.214191220E1
4.153064114E1,2.643198729E0,1.198567295E1,8.140286058E-2,1.227393507E1
4.153264204E1,2.724601507E0,1.201679802E1,1.077390760E-1,1.232227640E1
4.153464294E1,2.882618904E0,1.206707573E1,1.628057212E-1,1.240767158E1
4.153664301E1,2.968810081E0,1.213171959E1,2.298433632E-1,1.249180857E1
4.153864304E1,3.160346270E0,1.224424648E1,3.663128614E-1,1.265083181E1
4.154064308E1,3.416525841E0,1.233522606E1,4.333505034E-1,1.280696074E1
4.154264308E1,3.538630009E0,1.237353325E1,4.501099288E-1,1.287745419E1
4.154464304E1,3.794809580E0,1.245733070E1,5.746083856E-1,1.303517713E1
4.154664301E1,4.084507942E0,1.264407825E1,7.852981687E-1,1.331062032E1
4.154864341E1,4.350264549E0,1.273505783E1,8.738836050E-1,1.348592496E1
4.155064337E1,5.190928459E0,1.303672791E1,1.036689281E0,1.407042066E1
4.155264247E1,5.190928459E0,1.303672791E1,1.036689281E0,1.407042066E1
4.155464157E1,5.190928459E0,1.303672791E1,1.036689281E0,1.407042066E1
4.155664154E1,5.358522892E0,1.311813068E1,1.046266198E0,1.420893357E1
4.155864154E1,5.626673222E0,1.322586918E1,9.935936928E-1,1.440730008E1
4.156064157E1,5.890035629E0,1.326178265E1,9.193734527E-1,1.454003598E1
4.156264160E1,6.012139797E0,1.325938797E1,9.145850539E-1,1.458744872E1
4.156464164E1,6.263530731E0,1.330008984E1,8.954314590E-1,1.472840807E1
4.156664167E1,6.502951145E0,1.339585781E1,8.690952063E-1,1.491618941E1
4.156864170E1,6.603507519E0,1.341740513E1,8.427590132E-1,1.497809449E1
4.157064174E1,6.807014942E0,1.352514458E1,7.852981687E-1,1.516184954E1
4.157264264E1,7.027281284E0,1.364724922E1,7.374141216E-1,1.536794954E1
4.157464354E1,7.120655060E0,1.370949841E1,7.015010715E-1,1.546435187E1
4.157664354E1,7.297826290E0,1.392258263E1,5.937620401E-1,1.573051585E1
4.157864354E1,7.510910034E0,1.408538818E1,4.740519226E-1,1.596986710E1
4.158064314E1,7.719205379E0,1.432241344E1,3.615244627E-1,1.627416230E1
4.158264314E1,7.829339027E0,1.448043156E1,2.681505978E-1,1.646369802E1
4.158464314E1,8.066365242E0,1.477282333E1,3.591302410E-2,1.683163234E1
4.158664314E1,8.300996780E0,1.493084049E1,-3.136404157E-1,1.708610300E1
4.158864310E1,8.399158478E0,1.497632980E1,-5.099649429E-1,1.717836959E1
4.159064307E1,8.947430611E0,1.467914963E1,-1.862688899E0,1.729171936E1
4.159264217E1,8.947430611E0,1.467914963E1,-1.862688899E0,1.729171936E1
4.159464127E1,8.947430611E0,1.467914963E1,-1.862688899E0,1.729171936E1
4.159664114E1,9.007286072E0,1.454507446E1,-2.085349798E0,1.723482165E1
4.159864110E1,9.110237122E0,1.428889465E1,-2.430114746E0,1.711941554E1
4.160064107E1,9.112630844E0,1.411651230E1,-2.607285738E0,1.700334965E1
4.160264103E1,9.047987938E0,1.374541092E1,-2.856282711E0,1.670211837E1
4.160464103E1,8.882787704E0,1.340064621E1,-3.028665066E0,1.636013595E1
4.160664107E1,8.770259857E0,1.318756199E1,-3.081337690E0,1.613455581E1
4.160864110E1,8.506897926E0,1.282364368E1,-3.105279684E0,1.569891434E1
4.161064113E1,8.176498413E0,1.256267548E1,-3.069366693E0,1.530022723E1
4.161264203E1,7.975385189E0,1.246451378E1,-3.038241863E0,1.510634920E1
4.161464293E1,7.532457829E0,1.226100636E1,-2.995146275E0,1.469833661E1
4.161664297E1,7.034463882E0,1.213890171E1,-2.964021683E0,1.433952724E1
4.161864300E1,6.445490360E0,1.213650799E1,-2.935291290E0,1.405187201E1
4.162064300E1,6.107907772E0,1.215087318E1,-2.928108692E0,1.391129315E1
4.162264296E1,5.423166275E0,1.216284370E1,-2.930502892E0,1.363573785E1
4.162464293E1,4.620809078E0,1.222748756E1,-2.908955097E0,1.339124148E1
4.162664290E1,4.163516521E0,1.230410194E1,-2.885013103E0,1.330597967E1
4.162864286E1,3.201047659E0,1.250521469E1,-2.822763920E0,1.321344379E1
4.163064283E1,4.716577232E-1,1.298405552E1,-2.839523315E0,1.329928763E1
4.163264193E1,-7.422025502E-2,1.303193951E1,-2.839523315E0,1.333791020E1
4.163464103E1,-7.422025502E-2,1.303193951E1,-2.839523315E0,1.333791020E1
4.163664103E1,-5.817909837E-1,1.305827522E1,-2.846705914E0,1.337762188E1
4.163864106E1,-1.072602391E0,1.310376549E1,-2.849100113E0,1.345275129E1
4.164064149E1,-1.946485996E0,1.323784065E1,-2.810792685E0,1.367222690E1
4.164264153E1,-2.748543501E0,1.348444366E1,-2.880224705E0,1.405988644E1
4.164464156E1,-3.129221678E0,1.362330723E1,-2.973598480E0,1.429086478E1
4.164664159E1,-3.854664803E0,1.394652462E1,-3.303998232E0,1.484184605E1
4.164864163E1,-4.390965939E0,1.430565453E1,-3.866635799E0,1.545584697E1
4.165064166E1,-4.790797710E0,1.473930454E1,-4.572925091E0,1.615891348E1
4.165264256E1,-4.968267918E0,1.498351288E1,-4.958691120E0,1.654623709E1
4.165464342E1,-5.296273232E0,1.547432423E1,-5.777507782E0,1.734603172E1
4.165664352E1,-5.538087845E0,1.596034718E1,-6.555623531E0,1.812123889E1
4.165864352E1,-5.633855820E0,1.619497871E1,-6.897994518E0,1.848242396E1
4.166064353E1,-5.861305237E0,1.662354088E1,-7.498939037E0,1.915544563E1
4.166264352E1,-6.107907772E0,1.697548866E1,-8.028057098E0,1.974647952E1
4.166464352E1,-6.246771336E0,1.715744781E1,-8.269871712E0,2.004472364E1
4.166664349E1,-6.620266914E0,1.754291534E1,-8.578723907E0,2.061980399E1
4.166864346E1,-7.020098686E0,1.796908188E1,-8.770259857E0,2.119167636E1
4.167064342E1,-8.241141319E0,1.907999229E1,-8.621819496E0,2.250107303E1
4.167264252E1,-8.241141319E0,1.907999229E1,-8.621819496E0,2.250107303E1
4.167464162E1,-8.241141319E0,1.907999229E1,-8.621819496E0,2.250107303E1
4.167664119E1,-8.497321129E0,1.929786491E1,-8.466196060E0,2.272198346E1
4.167864116E1,-8.863634109E0,1.965938950E1,-8.226776123E0,2.308106259E1
4.168064112E1,-9.191639900E0,1.983895302E1,-7.819762230E0,2.322108917E1
4.168264112E1,-9.325715065E0,1.978149223E1,-6.890811920E0,2.292945018E1
4.168464112E1,-9.476549149E0,1.912787628E1,-6.105513573E0,2.220265594E1
4.168664115E1,-1.007509995E1,1.802175522E1,-4.230554581E0,2.107578924E1
4.168864119E1,-1.091546440E1,1.718378448E1,-2.537853718E0,2.051512890E1
4.169064122E1,-1.137754536E1,1.698267174E1,-1.802833915E0,2.052096216E1
4.169264212E1,-1.248366737E1,1.707365036E1,-5.171475410E-1,2.115700662E1
4.169464302E1,-1.348204899E1,1.769135475E1,3.639186621E-1,2.224594603E1
4.169664305E1,-1.396088982E1,1.807921600E1,5.363011956E-1,2.284845979E1
4.169864305E1,-1.484464931E1,1.877353477E1,1.244984865E-1,2.393375694E1
4.170064302E1,-1.528997040E1,1.935771942E1,-1.175553083E0,2.469587862E1
4.170264299E1,-1.539052677E1,1.948221779E1,-2.039859772E0,2.491156663E1
4.170464295E1,-1.500266647E1,1.974318504E1,-3.938461781E0,2.510746579E1
4.170664292E1,-1.489253330E1,1.946067047E1,-5.688922405E0,2.515688934E1
4.170864288E1,-1.469620895E1,1.927392197E1,-6.337751389E0,2.505253916E1
4.171064285E1,-1.111418343E1,1.799302483E1,-8.468590736E0,2.278137495E1
4.171264195E1,-1.111418343E1,1.799302483E1,-8.468590736E0,2.278137495E1
4.171464108E1,-1.111418343E1,1.799302483E1,-8.468590736E0,2.278137495E1
4.171664178E1,-1.111418343E1,1.799302483E1,-8.468590736E0,2.278137495E1
4.171864168E1,-9.895534515E0,1.795471764E1,-8.250718117E0,2.209904609E1
4.172064172E1,-8.636184692E0,1.805048561E1,-7.836521626E0,2.148987641E1
4.172264175E1,-8.040028572E0,1.812949371E1,-7.522881031E0,2.121118433E1
